Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,1999,1999,3050,FAO TIER 1,kt,5517.6975,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,1999,1999,3050,FAO TIER 1,kt,5517.6975,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2000,2000,3050,FAO TIER 1,kt,14.9582,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2000,2000,3050,FAO TIER 1,kt,5.065,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2000,2000,3050,FAO TIER 1,kt,20.0232,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2000,2000,3050,FAO TIER 1,kt,5306.148,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2000,2000,3050,FAO TIER 1,kt,5306.148,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2001,2001,3050,FAO TIER 1,kt,13.5385,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2001,2001,3050,FAO TIER 1,kt,4.5219,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2001,2001,3050,FAO TIER 1,kt,18.0604,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2001,2001,3050,FAO TIER 1,kt,4786.006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2001,2001,3050,FAO TIER 1,kt,4786.006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2002,2002,3050,FAO TIER 1,kt,13.2234,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2002,2002,3050,FAO TIER 1,kt,4.4175,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2002,2002,3050,FAO TIER 1,kt,17.6409,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2002,2002,3050,FAO TIER 1,kt,4674.8385,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2002,2002,3050,FAO TIER 1,kt,4674.8385,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2003,2003,3050,FAO TIER 1,kt,13.3173,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2003,2003,3050,FAO TIER 1,kt,4.4402,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2003,2003,3050,FAO TIER 1,kt,17.7575,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2003,2003,3050,FAO TIER 1,kt,4705.7375,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2003,2003,3050,FAO TIER 1,kt,4705.7375,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2004,2004,3050,FAO TIER 1,kt,13.3354,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2004,2004,3050,FAO TIER 1,kt,4.4461,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2004,2004,3050,FAO TIER 1,kt,17.7815,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2004,2004,3050,FAO TIER 1,kt,4712.0975,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2004,2004,3050,FAO TIER 1,kt,4712.0975,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2005,2005,3050,FAO TIER 1,kt,13.3142,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2005,2005,3050,FAO TIER 1,kt,4.4181,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2005,2005,3050,FAO TIER 1,kt,17.7322,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2005,2005,3050,FAO TIER 1,kt,4699.033,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2005,2005,3050,FAO TIER 1,kt,4699.033,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2006,2006,3050,FAO TIER 1,kt,13.1147,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2006,2006,3050,FAO TIER 1,kt,4.3549,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2006,2006,3050,FAO TIER 1,kt,17.4696,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2006,2006,3050,FAO TIER 1,kt,4629.444,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2006,2006,3050,FAO TIER 1,kt,4629.444,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2007,2007,3050,FAO TIER 1,kt,12.8052,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2007,2007,3050,FAO TIER 1,kt,4.2546,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2007,2007,3050,FAO TIER 1,kt,17.0598,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2007,2007,3050,FAO TIER 1,kt,4520.847,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2007,2007,3050,FAO TIER 1,kt,4520.847,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2008,2008,3050,FAO TIER 1,kt,12.5641,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2008,2008,3050,FAO TIER 1,kt,4.1748,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2008,2008,3050,FAO TIER 1,kt,16.7389,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2008,2008,3050,FAO TIER 1,kt,4435.8085,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2008,2008,3050,FAO TIER 1,kt,4435.8085,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2009,2009,3050,FAO TIER 1,kt,12.1807,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2009,2009,3050,FAO TIER 1,kt,4.0222,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2009,2009,3050,FAO TIER 1,kt,16.2029,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2009,2009,3050,FAO TIER 1,kt,4293.7685,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2009,2009,3050,FAO TIER 1,kt,4293.7685,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,12.162,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,4.0056,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,16.1677,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,4284.4405,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,4284.4405,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,12.1928,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,4.0392,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,16.232,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,4301.48,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,4301.48,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,12.3068,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,4.0919,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,16.3987,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,4345.6555,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,4345.6555,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,12.4245,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,4.1479,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,16.5724,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,4391.686,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,4391.686,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,12.6275,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,4.2329,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,16.8604,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,4468.006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,4468.006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,12.6094,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,4.2144,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,16.8238,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,4458.307,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,4458.307,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,12.8073,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,4.2861,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,17.0934,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,4529.751,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,4529.751,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,12.9921,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,4.3673,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,17.3594,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,4600.241,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,4600.241,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),5063,Manure left on Pasture,2018,2018,3050,FAO TIER 1,kt,12.7329,E,Estimated value,,
