area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2000,kg,203964888.8968
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2000,kt,3.9263
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2000,kt,3.2052
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2000,kt,0.7212
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2000,t,834396
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2000,kt,0.0584
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2000,kt,2.2529
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2001,kg,142133155.1749
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2001,kt,2.7361
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2001,kt,2.2335
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2001,kt,0.5025
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2001,t,653998.4
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2001,kt,0.0458
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2001,kt,1.7658
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2002,kg,195042877.048
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2002,kt,3.7546
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2002,kt,3.065
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2002,kt,0.6896
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2002,t,798347.2
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2002,kt,0.0559
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2002,kt,2.1555
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2003,kg,174595370.4434
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2003,kt,3.361
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2003,kt,2.7436
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2003,kt,0.6173
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2003,t,734304.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2003,kt,0.0514
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2003,kt,1.9826
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2004,kg,189161918.4261
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2004,kt,3.6414
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2004,kt,2.9725
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2004,kt,0.6688
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2004,t,796000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2004,kt,0.0557
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2004,kt,2.1492
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2005,kg,181531965.8685
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2005,kt,3.4945
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2005,kt,2.8526
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2005,kt,0.6418
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2005,t,746800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2005,kt,0.0523
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2005,kt,2.0164
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2006,kg,180149382.6307
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2006,kt,3.4679
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2006,kt,2.8309
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2006,kt,0.637
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2006,t,734450
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2006,kt,0.0514
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2006,kt,1.983
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2007,kg,162126572.4832
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2007,kt,3.1209
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2007,kt,2.5477
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2007,kt,0.5732
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2007,t,732000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2007,kt,0.0512
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2007,kt,1.9764
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2008,kg,210082254.4478
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2008,kt,4.0441
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2008,kt,3.3013
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2008,kt,0.7428
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2008,t,832083.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2008,kt,0.0582
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2008,kt,2.2466
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2009,kg,171942672.9678
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2009,kt,3.3099
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2009,kt,2.702
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2009,kt,0.6079
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2009,t,710134.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2009,kt,0.0497
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2009,kt,1.9174
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2010,kg,181981963.1713
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2010,kt,3.5032
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2010,kt,2.8597
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2010,kt,0.6434
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2010,t,775430.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2010,kt,0.0543
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2010,kt,2.0937
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2011,kg,186548464.8668
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2011,kt,3.5911
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2011,kt,2.9315
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2011,kt,0.6596
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2011,t,787753.2
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2011,kt,0.0551
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2011,kt,2.1269
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2012,kg,163224666.323
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2012,kt,3.1421
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2012,kt,2.565
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2012,kt,0.5771
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2012,t,796800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2012,kt,0.0558
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2012,kt,2.1514
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2013,kg,146053996.0478
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2013,kt,2.8115
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2013,kt,2.2951
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2013,kt,0.5164
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2013,t,645804.4
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2013,kt,0.0452
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2013,kt,1.7437
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2014,kg,202239395.1678
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2014,kt,3.8931
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2014,kt,3.178
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2014,kt,0.7151
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2014,t,774294.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2014,kt,0.0542
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2014,kt,2.0906
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2015,kg,199940183.9817
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2015,kt,3.8488
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2015,kt,3.1419
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2015,kt,0.7069
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2015,t,732800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2015,kt,0.0513
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2015,kt,1.9786
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2016,kg,175731411.7257
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2016,kt,3.3828
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2016,kt,2.7615
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2016,kt,0.6213
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2016,t,729200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2016,kt,0.051
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2016,kt,1.9688
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2017,kg,180937925.7837
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2017,kt,3.4831
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2017,kt,2.8433
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2017,kt,0.6397
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2017,t,716800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2017,kt,0.0502
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2017,kt,1.9354
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2018,kg,165731873.376
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2018,kt,3.1903
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2018,kt,2.6044
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2018,kt,0.586
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2018,t,699200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2018,kt,0.0489
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2018,kt,1.8878
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2019,kg,197310063.6857
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2019,kt,3.7982
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2019,kt,3.1006
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2019,kt,0.6976
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2019,t,726400
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2019,kt,0.0508
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2019,kt,1.9613
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2020,kg,118630432.671
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2020,kt,2.2836
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2020,kt,1.8642
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2020,kt,0.4194
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2020,t,554800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2020,kt,0.0388
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2020,kt,1.498
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2021,kg,170971546.6768
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2021,kt,3.2912
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2021,kt,2.6867
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2021,kt,0.6045
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2021,t,716000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2021,kt,0.0501
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2021,kt,1.9332
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2022,kg,189248694.9242
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2022,kt,3.643
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2022,kt,2.9739
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2022,kt,0.6691
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2022,t,723600
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2022,kt,0.0507
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2022,kt,1.9537
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),2023,kg,170607812.6994
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),2023,kt,3.2842
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),2023,kt,2.681
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),2023,kt,0.6032
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",2023,t,688000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),2023,kt,0.0482
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),2023,kt,1.8576
